day,os,version,downloads
2015-06-29,src,3.2.1,114
2015-06-29,NA,3.1.2,2
2015-06-29,src,2.15.0,1
2015-06-29,win,3.0.0,1
2015-06-29,src,2.15.3,1
2015-06-30,src,3.1.2,35
2015-06-30,win,devel,3
2015-06-30,osx,2.15.1,1
2015-06-30,win,3.1.2,1
2015-06-30,win,release.exe,1
2015-06-30,src,3.2.1,107
2015-06-30,win,3.1.3,6
2015-06-30,osx,3.0.3,1
2015-06-30,win,2.15.0,1
2015-06-30,win,2.14.0,1
2015-06-30,win,3.0.2,48
2015-06-30,win,3.2.0,315
2015-06-30,osx,3.1.2,1
2015-06-30,src,3.2.0,70
2015-06-30,src,3.0.2,56
2015-06-30,src,3.1.0,60
2015-06-30,src,3.1.1,5
2015-06-30,src,2.15.1,1
2015-06-30,src,latest,3
2015-06-30,osx,3.0.1,1
2015-06-30,win,2.13.0,1
2015-06-30,src,3.1.3,2
2015-06-30,win,3.2.1,1597
2015-06-30,osx,2.11.0,1
2015-06-30,osx,3.1.1,1
2015-06-30,win,3.1.1,57
2015-06-30,win,2.14.1,55
2015-06-30,osx,3.2.1,328
2015-06-30,win,3.1.0,1
2015-06-30,win,2.15.3,4
2015-06-30,osx,latest,5
2015-06-30,win,3.0.3,1
2015-06-30,win,2.14.2,4
2015-06-30,osx,3.2.0,2
2015-06-30,win,3.2.1patched,1
2015-06-30,NA,3.1.2,2
2015-07-01,src,3.1.0,55
2015-07-01,win,2.9.2,1
2015-07-01,NA,3.1.2,2
2015-07-01,win,2.15.2,2
2015-07-01,win,2.12.0,1
2015-07-01,win,2.13.2,1
2015-07-01,win,3.1.3,7
2015-07-01,win,2.7.0,1
2015-07-01,win,2.14.1,54
2015-07-01,win,2.2.0,1
2015-07-01,win,2.10.0,1
2015-07-01,win,2.15.0,1
2015-07-01,win,2.8.1,1
2015-07-01,win,2.3.1,1
2015-07-01,win,2.13.1,1
2015-07-01,win,3.0.1,1
2015-07-01,win,2.7.2,1
2015-07-01,osx,3.0.3,1
2015-07-01,win,2.2.1,1
2015-07-01,src,3.1.3,3
2015-07-01,win,2.14.0,1
2015-07-01,win,3.1.1,53
2015-07-01,win,3.1.0,5
2015-07-01,osx,3.1.3,4
2015-07-01,win,2.4.0,1
2015-07-01,win,2.13.0,1
2015-07-01,src,3.0.0,1
2015-07-01,src,3.1.1,6
2015-07-01,win,2.12.1,1
2015-07-01,src,2.9.0,1
2015-07-01,win,2.9.0,1
2015-07-01,win,2.15.3,3
2015-07-01,win,3.2.1patched,3
2015-07-01,src,3.2.1,113
2015-07-01,win,2.2.1pat,1
2015-07-01,win,2.4.1,1
2015-07-01,win,3.0.0,1
2015-07-01,win,2.11.1,2
2015-07-01,src,3.0.2,57
2015-07-01,win,2.12.2,1
2015-07-01,win,2.8.0,1
2015-07-01,win,2.5.1,1
2015-07-01,win,3.0.2,42
2015-07-01,win,2.3.0,1
2015-07-01,src,3.0.3,2
2015-07-01,src,3.2.0,76
2015-07-01,win,2.6.0,1
2015-07-01,win,2.9.1,1
2015-07-01,win,2.15.1,1
2015-07-01,win,devel,2
2015-07-01,win,2.14.2,1
2015-07-01,osx,3.2.1,258
2015-07-01,win,2.5.0,1
2015-07-01,win,3.1.2,2
2015-07-01,win,3.2.0,306
2015-07-01,win,2.7.1,1
2015-07-01,src,2.15.3,3
2015-07-01,win,3.0.3,1
2015-07-01,osx,latest,9
2015-07-01,src,3.1.2,95
2015-07-01,src,latest,1
2015-07-01,win,2.6.1,1
2015-07-01,win,2.6.2,1
2015-07-01,win,2.10.1,1
2015-07-01,win,2.11.0,2
2015-07-01,osx,3.2.0,2
2015-07-01,win,3.2.1,1488
2015-07-02,NA,3.1.2,2
2015-07-02,osx,3.1.3,3
2015-07-02,win,3.2.1,1700
2015-07-02,src,3.0.3,1
2015-07-02,src,3.0.0,3
2015-07-02,osx,3.2.1,268
2015-07-02,win,2.15.3,2
2015-07-02,src,3.1.0,67
2015-07-02,win,devel,8
2015-07-02,win,3.0.0,1
2015-07-02,win,3.2.0,329
2015-07-02,win,2.15.1,3
2015-07-02,src,2.15.2,1
2015-07-02,src,3.0.2,55
2015-07-02,win,2.15.2,2
2015-07-02,win,2.14.1,55
2015-07-02,win,3.2.1patched,4
2015-07-02,src,3.1.3,6
2015-07-02,win,3.1.0,1
2015-07-02,osx,2.10.1,1
2015-07-02,src,latest,5
2015-07-02,win,2.9.2,1
2015-07-02,osx,latest,23
2015-07-02,src,3.2.0,64
2015-07-02,src,3.1.1,4
2015-07-02,win,3.1.3,6
2015-07-02,win,2.15.0,1
2015-07-02,win,release.exe,1
2015-07-02,src,3.1.2,106
2015-07-02,src,2.15.0,1
2015-07-02,win,3.1.2,4
2015-07-02,osx,3.2.0,1
2015-07-02,win,3.1.1,51
2015-07-02,src,3.2.1,133
2015-07-03,NA,3.1.2,2
2015-07-03,src,3.1.2,89
2015-07-03,osx,3.2.1,178
2015-07-03,win,3.2.0,325
2015-07-03,win,3.2.1,1264
2015-07-03,osx,latest,3
2015-07-03,src,2.7.0,1
2015-07-03,win,3.1.1,55
2015-07-03,osx,3.1.3,3
2015-07-03,src,3.0.1,1
2015-07-03,src,2.15.3,1
2015-07-03,osx,3.1.2,1
2015-07-03,win,3.1.3,4
2015-07-03,src,3.1.3,3
2015-07-03,win,2.15.3,1
2015-07-03,src,2.8.1,1
2015-07-03,src,3.1.0,54
2015-07-03,osx,3.2.0,3
2015-07-03,osx,2.15.1,1
2015-07-03,win,3.0.0,2
2015-07-03,win,2.14.1,58
2015-07-03,src,3.0.2,58
2015-07-03,win,2.15.0,1
2015-07-03,win,3.0.3,1
2015-07-03,win,3.1.0,3
2015-07-03,src,3.2.0,76
2015-07-03,src,3.2.1,131
2015-07-03,win,3.2.1patched,2
2015-07-03,win,devel,1
2015-07-03,osx,3.0.0,1
2015-07-03,src,3.1.1,2
2015-07-04,win,2.9.1,1
2015-07-04,win,3.0.0,1
2015-07-04,src,3.1.3,1
2015-07-04,win,2.9.2,1
2015-07-04,src,3.2.0,66
2015-07-04,osx,2.15.2,1
2015-07-04,src,3.2.1,95
2015-07-04,src,3.1.2,90
2015-07-04,win,2.15.0,1
2015-07-04,osx,3.2.1,148
2015-07-04,win,2.15.2,1
2015-07-04,win,2.15.3,2
2015-07-04,win,2.14.1,61
2015-07-04,win,3.2.1,813
2015-07-04,win,3.2.0,336
2015-07-04,win,3.1.1,52
2015-07-04,src,3.0.2,55
2015-07-04,win,3.2.1patched,3
2015-07-04,osx,2.10.0,1
2015-07-04,src,3.1.0,57
2015-07-04,win,2.12.0,2
2015-07-04,win,3.1.2,3
2015-07-04,win,2.13.2,1
2015-07-04,win,2.8.1,3
2015-07-04,win,2.11.1,1
2015-07-04,src,3.1.1,2
2015-07-04,src,2.7.2,1
2015-07-04,win,3.1.0,2
2015-07-05,win,2.14.1,55
2015-07-05,win,3.2.0,353
2015-07-05,src,3.1.0,54
2015-07-05,src,2.15.3,1
2015-07-05,osx,2.15.1,3
2015-07-05,win,3.2.1,723
2015-07-05,win,2.12.1,1
2015-07-05,osx,latest,1
2015-07-05,osx,3.1.1,2
2015-07-05,src,3.0.3,1
2015-07-05,src,3.0.2,57
2015-07-05,win,2.15.3,4
2015-07-05,osx,2.12.1,1
2015-07-05,win,2.14.2,2
2015-07-05,osx,2.14.0,1
2015-07-05,osx,2.15.3,2
2015-07-05,osx,2.12.0,1
2015-07-05,win,3.1.3,3
2015-07-05,osx,3.1.3,4
2015-07-05,src,3.1.1,3
2015-07-05,osx,3.0.1,1
2015-07-05,osx,2.10.0,1
2015-07-05,src,3.0.0,1
2015-07-05,win,3.1.2,1
2015-07-05,win,3.0.3,1
2015-07-05,osx,2.11.1,1
2015-07-05,osx,2.10.1,1
2015-07-05,osx,3.1.2,3
2015-07-05,osx,3.0.0,1
2015-07-05,osx,3.0.2,1
2015-07-05,src,2.5.0,1
2015-07-05,osx,2.13.0,1
2015-07-05,win,2.14.0,1
2015-07-05,osx,3.2.0,1
2015-07-05,osx,3.1.0,2
2015-07-05,src,3.2.1,89
2015-07-05,osx,2.14.1,1
2015-07-05,osx,2.15.0,1
2015-07-05,win,2.4.0,1
2015-07-05,src,3.1.2,81
2015-07-05,osx,2.12.2,1
2015-07-05,osx,3.2.1,119
2015-07-05,osx,2.14.2,1
2015-07-05,osx,2.11.0,2
2015-07-05,osx,2.15.2,1
2015-07-05,win,3.1.0,1
2015-07-05,win,3.1.1,53
2015-07-05,win,3.0.2,2
2015-07-05,osx,2.13.1,1
2015-07-05,osx,2.13.2,1
2015-07-05,osx,3.0.3,1
2015-07-05,src,3.1.3,2
2015-07-05,src,3.2.0,61
2015-07-06,osx,2.11.1,1
2015-07-06,src,2.11.1,1
2015-07-06,win,devel,4
2015-07-06,src,2.3.0,1
2015-07-06,win,3.2.1rc,1
2015-07-06,src,2.2.1,1
2015-07-06,src,3.2.1,140
2015-07-06,osx,latest,6
2015-07-06,src,3.0.2,57
2015-07-06,src,3.0.3,1
2015-07-06,osx,3.0.0,3
2015-07-06,win,3.1.2,3
2015-07-06,src,2.8.0,1
2015-07-06,src,2.0.1,1
2015-07-06,win,3.1.3,7
2015-07-06,win,3.0.2,3
2015-07-06,src,3.1.2,94
2015-07-06,src,2.1.0,1
2015-07-06,win,2.15.3,1
2015-07-06,osx,3.1.2,1
2015-07-06,osx,3.2.1,366
2015-07-06,src,2.13.1,1
2015-07-06,win,2.14.1,55
2015-07-06,osx,3.1.3,2
2015-07-06,osx,2.15.3,1
2015-07-06,win,3.2.1,1860
2015-07-06,win,2.13.1,1
2015-07-06,src,latest,1
2015-07-06,win,3.0.0,1
2015-07-06,win,2.15.1,2
2015-07-06,osx,2.13.0,1
2015-07-06,win,3.0.3,1
2015-07-06,win,3.1.1,55
2015-07-06,src,3.1.0,56
2015-07-06,NA,3.1.2,2
2015-07-06,src,3.0.0,5
2015-07-06,src,2.15.3,3
2015-07-06,src,2.15.2,1
2015-07-06,win,3.2.0,439
2015-07-06,src,3.2.0,66
2015-07-06,win,3.1.0,6
2015-07-06,win,3.2.1patched,5
2015-07-06,src,3.1.1,11
2015-07-07,win,3.2.1patched,8
2015-07-07,win,2.9.2,1
2015-07-07,osx,3.2.1,385
2015-07-07,win,3.0.1,3
2015-07-07,win,2.15.0,1
2015-07-07,win,devel,5
2015-07-07,win,2.15.2,1
2015-07-07,NA,3.1.2,1
2015-07-07,win,3.1.1,49
2015-07-07,src,2.3.1,1
2015-07-07,src,2.12.2,1
2015-07-07,win,3.2.1,1969
2015-07-07,win,2.14.1,60
2015-07-07,win,3.1.3,7
2015-07-07,win,2.10.1,1
2015-07-07,win,2.3.0,1
2015-07-07,win,2.9.1,1
2015-07-07,win,2.13.0,1
2015-07-07,win,2.6.2,1
2015-07-07,win,2.5.1,1
2015-07-07,win,2.5.0,1
2015-07-07,win,2.12.2,1
2015-07-07,src,3.2.1,129
2015-07-07,win,3.0.3,1
2015-07-07,src,3.1.3,4
2015-07-07,NA,3.2.1,1
2015-07-07,win,2.15.3,2
2015-07-07,win,2.14.0,1
2015-07-07,win,2.12.1,1
2015-07-07,win,3.0.2,3
2015-07-07,win,2.6.1,1
2015-07-07,win,3.2.0,242
2015-07-07,osx,3.0.3,1
2015-07-07,src,3.1.1,5
2015-07-07,win,2.8.1,1
2015-07-07,win,2.13.1,1
2015-07-07,win,2.2.1,1
2015-07-07,src,2.15.3,2
2015-07-07,src,3.0.0,1
2015-07-07,win,2.13.2,1
2015-07-07,src,3.0.3,1
2015-07-07,win,2.4.1,1
2015-07-07,win,2.14.2,1
2015-07-07,osx,2.11.0,1
2015-07-07,src,3.0.1,3
2015-07-07,win,2.9.0,1
2015-07-07,win,3.1.0,3
2015-07-07,src,2.8.1,1
2015-07-07,src,3.2.0,106
2015-07-07,src,3.0.2,57
2015-07-07,osx,2.11.1,1
2015-07-07,win,2.11.1,2
2015-07-07,src,2.14.0,1
2015-07-07,win,2.2.0,1
2015-07-07,src,latest,18
2015-07-07,win,3.0.0,2
2015-07-07,osx,2.15.3,1
2015-07-07,win,2.15.1,1
2015-07-07,src,3.1.0,46
2015-07-07,win,2.2.1pat,1
2015-07-07,src,2.15.2,1
2015-07-07,win,2.4.0,1
2015-07-07,win,2.7.0,1
2015-07-07,src,2.15.0,2
2015-07-07,win,2.3.1,1
2015-07-07,win,2.7.1,1
2015-07-07,osx,2.14.1,1
2015-07-07,src,3.1.2,109
2015-07-07,win,2.12.0,1
2015-07-07,win,2.6.0,1
2015-07-07,osx,latest,14
2015-07-07,win,2.10.0,1
2015-07-07,win,2.7.2,1
2015-07-07,win,3.1.2,3
2015-07-07,osx,2.15.2,1
2015-07-07,win,2.11.0,2
2015-07-07,win,2.8.0,1
2015-07-07,osx,3.0.2,2
2015-07-08,win,devel,1
2015-07-08,osx,3.2.1,324
2015-07-08,osx,3.1.2,2
2015-07-08,src,3.1.2,106
2015-07-08,src,3.0.2,59
2015-07-08,win,3.0.3,5
2015-07-08,osx,3.0.3,2
2015-07-08,win,3.2.0,380
2015-07-08,win,3.2.1,1776
2015-07-08,osx,latest,11
2015-07-08,osx,3.0.1,1
2015-07-08,src,2.12.2,1
2015-07-08,src,3.0.3,1
2015-07-08,win,release.exe,1
2015-07-08,win,3.1.0,2
2015-07-08,osx,2.15.1,1
2015-07-08,win,3.2.1patched,8
2015-07-08,win,3.1.3,6
2015-07-08,win,2.6.1,1
2015-07-08,win,3.1.1,48
2015-07-08,win,3.0.2,2
2015-07-08,osx,3.1.3,1
2015-07-08,osx,3.1.1,1
2015-07-08,src,2.15.3,2
2015-07-08,src,3.1.3,2
2015-07-08,NA,3.2.1,3
2015-07-08,src,3.1.1,6
2015-07-08,win,2.14.1,56
2015-07-08,src,2.15.2,2
2015-07-08,src,3.2.1,130
2015-07-08,NA,3.1.2,1
2015-07-08,osx,2.11.1,1
2015-07-08,src,3.0.1,1
2015-07-08,osx,2.14.2,1
2015-07-08,src,latest,4
2015-07-08,win,3.1.2,4
2015-07-08,win,3.2.1rc,1
2015-07-08,src,3.1.0,52
2015-07-08,osx,3.2.0,3
2015-07-08,src,3.2.0,91
2015-07-09,win,3.1.1,52
2015-07-09,src,3.2.0,78
2015-07-09,src,3.0.2,57
2015-07-09,src,3.1.3,3
2015-07-09,src,3.1.0,51
2015-07-09,src,3.1.1,5
2015-07-09,NA,3.1.2,1
2015-07-09,src,3.0.3,2
2015-07-09,win,2.14.1,53
2015-07-09,win,3.2.1patched,4
2015-07-09,win,3.0.2,1
2015-07-09,src,2.9.2,1
2015-07-09,win,3.2.0,218
2015-07-09,src,3.0.1,2
2015-07-09,osx,latest,8
2015-07-09,src,3.2.1,120
2015-07-09,osx,3.2.1,255
2015-07-09,osx,3.0.0,1
2015-07-09,src,3.1.2,112
2015-07-09,win,2.15.3,1
2015-07-09,src,2.10.0,1
2015-07-09,win,devel,3
2015-07-09,src,2.15.3,5
2015-07-09,src,2.15.2,2
2015-07-09,win,3.1.3,1
2015-07-09,win,3.2.1,1523
2015-07-09,win,3.1.2,4
2015-07-09,win,3.1.0,17
2015-07-09,osx,3.1.3,4
2015-07-10,win,3.1.3,1
2015-07-10,src,3.2.0,77
2015-07-10,src,3.0.0,3
2015-07-10,src,3.1.1,6
2015-07-10,win,3.0.0,1
2015-07-10,src,3.1.3,1
2015-07-10,win,3.2.0,303
2015-07-10,src,3.2.1,108
2015-07-10,win,2.14.1,55
2015-07-10,src,latest,1
2015-07-10,src,3.1.0,48
2015-07-10,win,3.1.2,2
2015-07-10,osx,3.2.1,197
2015-07-10,win,3.1.0,1
2015-07-10,src,2.15.3,1
2015-07-10,src,3.1.2,87
2015-07-10,src,2.14.2,1
2015-07-10,win,3.0.2,2
2015-07-10,win,3.0.3,2
2015-07-10,win,3.1.1,54
2015-07-10,win,devel,2
2015-07-10,win,3.2.1,1396
2015-07-10,osx,latest,11
2015-07-10,NA,3.1.2,1
2015-07-10,win,release.exe,3
2015-07-10,win,2.15.3,3
2015-07-10,win,2.10.1,1
2015-07-10,src,3.0.2,54
2015-07-10,osx,3.1.3,2
2015-07-10,win,2.11.1,2
2015-07-10,win,3.2.1patched,6
2015-07-11,src,2.15.0,1
2015-07-11,win,2.15.0,1
2015-07-11,src,2.12.2,1
2015-07-11,src,2.15.1,2
2015-07-11,src,2.15.3,2
2015-07-11,src,2.10.1,1
2015-07-11,src,2.9.2,1
2015-07-11,src,2.0.1,1
2015-07-11,src,2.15.2,1
2015-07-11,src,3.2.0,83
2015-07-11,src,3.0.0,1
2015-07-11,src,2.2.1,1
2015-07-11,src,2.11.0,1
2015-07-11,src,2.13.1,2
2015-07-11,src,3.0.2,59
2015-07-11,win,devel,1
2015-07-11,src,latest,1
2015-07-11,src,2.4.1,1
2015-07-11,src,2.6.1,1
2015-07-11,src,2.7.2,1
2015-07-11,src,2.8.1,1
2015-07-11,src,3.2.1,94
2015-07-11,src,2.12.0,1
2015-07-11,win,3.1.0,5
2015-07-11,src,2.10.0,1
2015-07-11,src,2.6.2,1
2015-07-11,osx,3.1.0,1
2015-07-11,src,2.14.0,1
2015-07-11,win,3.1.3,1
2015-07-11,src,2.9.0,1
2015-07-11,src,2.0.0,1
2015-07-11,src,2.6.0,1
2015-07-11,src,2.13.0,1
2015-07-11,osx,3.2.0,1
2015-07-11,win,3.1.1,53
2015-07-11,src,2.1.1,1
2015-07-11,win,3.2.1,1058
2015-07-11,src,2.11.1,1
2015-07-11,src,2.14.2,1
2015-07-11,src,3.0.1,1
2015-07-11,src,2.5.0,1
2015-07-11,src,2.3.1,1
2015-07-11,src,2.13.2,1
2015-07-11,src,2.7.0,1
2015-07-11,src,2.12.1,1
2015-07-11,src,2.9.1,2
2015-07-11,src,2.3.0,1
2015-07-11,src,2.7.1,1
2015-07-11,src,2.8.0,1
2015-07-11,src,3.1.2,79
2015-07-11,src,3.0.3,1
2015-07-11,src,2.4.0,1
2015-07-11,src,2.14.1,1
2015-07-11,win,3.2.1patched,2
2015-07-11,win,3.2.0,245
2015-07-11,src,2.1.0,1
2015-07-11,src,3.1.0,49
2015-07-11,src,2.5.1,2
2015-07-11,win,2.14.1,54
2015-07-11,osx,3.1.3,4
2015-07-11,src,2.2.0,1
2015-07-11,src,3.1.1,5
2015-07-11,osx,latest,8
2015-07-11,osx,3.2.1,170
2015-07-12,osx,2.12.2,1
2015-07-12,win,3.1.0,3
2015-07-12,osx,2.10.0,1
2015-07-12,osx,3.1.0,2
2015-07-12,win,2.15.2,2
2015-07-12,osx,3.0.3,1
2015-07-12,osx,2.14.2,1
2015-07-12,osx,2.11.1,2
2015-07-12,win,3.2.1,929
2015-07-12,osx,2.13.0,1
2015-07-12,win,3.0.2,1
2015-07-12,win,3.1.1,53
2015-07-12,osx,3.1.3,1
2015-07-12,src,2.15.3,1
2015-07-12,osx,3.1.1,2
2015-07-12,win,3.1.2,4
2015-07-12,src,2.6.2,1
2015-07-12,src,3.2.0,83
2015-07-12,osx,2.12.1,1
2015-07-12,osx,2.13.1,1
2015-07-12,osx,3.0.1,1
2015-07-12,src,3.0.2,55
2015-07-12,src,3.1.2,77
2015-07-12,osx,3.2.1,201
2015-07-12,osx,3.1.2,1
2015-07-12,src,3.2.1,104
2015-07-12,win,2.12.2,1
2015-07-12,osx,3.0.2,1
2015-07-12,osx,2.15.1,2
2015-07-12,osx,2.13.2,1
2015-07-12,osx,2.12.0,1
2015-07-12,osx,2.11.0,2
2015-07-12,src,2.10.1,1
2015-07-12,src,3.1.0,47
2015-07-12,src,2.3.0,1
2015-07-12,osx,3.0.0,1
2015-07-12,win,2.14.1,50
2015-07-12,osx,2.15.2,1
2015-07-12,osx,2.14.0,1
2015-07-12,win,3.2.1patched,1
2015-07-12,win,3.1.3,3
2015-07-12,osx,2.15.0,1
2015-07-12,osx,2.10.1,1
2015-07-12,osx,2.15.3,1
2015-07-12,osx,2.14.1,1
2015-07-12,src,2.8.0,1
2015-07-12,win,3.2.0,287
2015-07-13,osx,latest,12
2015-07-13,win,2.15.0,2
2015-07-13,src,2.14.0,1
2015-07-13,osx,3.2.0,1
2015-07-13,src,3.0.2,57
2015-07-13,win,2.9.2,1
2015-07-13,win,3.0.3,1
2015-07-13,src,3.2.1,178
2015-07-13,win,3.1.3,6
2015-07-13,src,2.3.1,1
2015-07-13,win,3.1.2,1
2015-07-13,src,2.11.1,1
2015-07-13,win,2.13.2,1
2015-07-13,osx,3.1.3,1
2015-07-13,src,latest,3
2015-07-13,src,3.1.1,10
2015-07-13,NA,3.1.2,3
2015-07-13,win,3.2.1patched,7
2015-07-13,win,2.14.0,1
2015-07-13,win,3.2.0,299
2015-07-13,win,2.14.1,52
2015-07-13,src,2.15.0,1
2015-07-13,src,3.1.2,78
2015-07-13,src,3.2.0,90
2015-07-13,src,2.15.3,4
2015-07-13,win,2.15.3,3
2015-07-13,osx,2.15.3,1
2015-07-13,src,2.11.0,1
2015-07-13,win,2.15.1,3
2015-07-13,win,devel,1
2015-07-13,src,3.1.0,49
2015-07-13,osx,3.2.1,272
2015-07-13,win,3.2.1,1400
2015-07-13,osx,3.0.3,1
2015-07-13,win,2.15.2,2
2015-07-13,src,2.9.0,1
2015-07-13,win,3.1.1,53
2015-07-13,win,3.0.0,2
2015-07-13,src,3.1.3,1
2015-07-13,src,3.0.3,1
2015-07-13,src,2.15.2,1
2015-07-14,win,3.1.1,50
2015-07-14,win,2.14.2,1
2015-07-14,src,2.15.2,1
2015-07-14,osx,2.13.1,1
2015-07-14,win,2.5.1,1
2015-07-14,src,3.1.1,5
2015-07-14,osx,3.2.1,276
2015-07-14,win,2.10.0,1
2015-07-14,osx,3.0.0,1
2015-07-14,src,3.2.0,75
2015-07-14,src,3.0.2,60
2015-07-14,osx,2.10.0,2
2015-07-14,win,3.0.0,3
2015-07-14,win,3.2.0,203
2015-07-14,src,3.0.0,1
2015-07-14,src,2.5.0,1
2015-07-14,src,3.0.3,3
2015-07-14,osx,2.15.1,2
2015-07-14,src,3.1.0,48
2015-07-14,win,2.7.0,1
2015-07-14,win,3.2.1patched,3
2015-07-14,osx,2.15.2,2
2015-07-14,osx,latest,9
2015-07-14,osx,3.1.3,1
2015-07-14,osx,2.13.0,1
2015-07-14,osx,2.10.1,1
2015-07-14,osx,2.15.3,1
2015-07-14,win,release.exe,1
2015-07-14,src,3.2.1,301
2015-07-14,win,3.1.2,1
2015-07-14,osx,2.14.0,1
2015-07-14,osx,3.1.1,1
2015-07-14,src,3.1.2,88
2015-07-14,win,3.2.1,1427
2015-07-14,NA,3.1.2,1
2015-07-14,win,2.14.1,52
2015-07-14,src,2.15.3,1
2015-07-14,src,3.1.3,1
2015-07-14,win,2.15.3,3
2015-07-14,win,3.1.3,9
2015-07-14,osx,3.1.0,3
2015-07-14,osx,2.12.0,4
2015-07-14,win,2.2.1,1
2015-07-14,src,3.0.1,1
2015-07-14,osx,2.11.0,4
2015-07-14,win,3.0.1,1
2015-07-14,src,2.2.1,2
2015-07-14,src,2.0.0,2
2015-07-14,win,devel,1
2015-07-14,osx,2.11.1,1
2015-07-14,osx,2.15.0,1
2015-07-15,win,3.1.2,1
2015-07-15,win,3.2.1,1467
2015-07-15,src,3.2.0,62
2015-07-15,osx,3.1.3,3
2015-07-15,osx,2.12.1,1
2015-07-15,osx,3.0.3,3
2015-07-15,win,2.12.1,1
2015-07-15,win,3.1.0,1
2015-07-15,osx,3.1.0,3
2015-07-15,osx,3.1.2,3
2015-07-15,win,3.0.1,1
2015-07-15,osx,2.14.0,2
2015-07-15,osx,2.15.1,4
2015-07-15,osx,3.0.2,1
2015-07-15,src,3.1.2,112
2015-07-15,src,3.0.0,1
2015-07-15,osx,2.10.1,2
2015-07-15,win,3.0.2,3
2015-07-15,win,2.11.0,1
2015-07-15,osx,2.12.2,2
2015-07-15,osx,2.10.0,1
2015-07-15,src,3.1.3,2
2015-07-15,src,2.1.1,1
2015-07-15,src,3.0.2,61
2015-07-15,src,3.1.1,5
2015-07-15,osx,2.14.1,2
2015-07-15,src,2.15.2,4
2015-07-15,osx,3.1.1,1
2015-07-15,win,3.2.1patched,19
2015-07-15,osx,latest,15
2015-07-15,osx,2.15.2,1
2015-07-15,src,3.2.1,215
2015-07-15,win,2.14.1,55
2015-07-15,osx,2.12.0,1
2015-07-15,win,3.1.1,57
2015-07-15,osx,2.13.2,1
2015-07-15,osx,3.0.1,1
2015-07-15,osx,2.11.1,1
2015-07-15,osx,3.2.0,2
2015-07-15,src,3.1.0,47
2015-07-15,osx,3.2.1,244
2015-07-15,osx,2.13.0,2
2015-07-15,osx,2.11.0,1
2015-07-15,osx,2.13.1,2
2015-07-15,win,devel,3
2015-07-15,src,3.0.3,4
2015-07-15,src,2.15.3,1
2015-07-15,osx,2.15.0,1
2015-07-15,osx,2.15.3,1
2015-07-15,NA,3.1.2,1
2015-07-15,osx,2.14.2,2
2015-07-15,win,3.2.0,153
2015-07-15,src,latest,3
2015-07-16,src,2.15.3,2
2015-07-16,osx,3.0.2,1
2015-07-16,osx,3.1.1,2
2015-07-16,win,3.2.0,164
2015-07-16,osx,2.12.1,1
2015-07-16,osx,2.13.2,1
2015-07-16,win,3.0.3,1
2015-07-16,win,3.1.0,2
2015-07-16,osx,3.0.0,1
2015-07-16,src,3.1.1,4
2015-07-16,osx,3.2.1,218
2015-07-16,osx,3.1.3,5
2015-07-16,NA,3.1.2,1
2015-07-16,win,2.15.3,1
2015-07-16,win,3.0.2,3
2015-07-16,osx,latest,12
2015-07-16,osx,2.14.0,1
2015-07-16,osx,3.1.0,1
2015-07-16,src,3.2.0,55
2015-07-16,src,3.0.1,1
2015-07-16,win,3.2.1,1361
2015-07-16,osx,3.2.0,1
2015-07-16,src,3.1.0,50
2015-07-16,win,3.1.1,55
2015-07-16,src,3.0.3,4
2015-07-16,win,devel,1
2015-07-16,osx,2.11.0,1
2015-07-16,src,3.0.0,1
2015-07-16,win,3.0.1,1
2015-07-16,win,3.2.1patched,3
2015-07-16,src,3.1.2,72
2015-07-16,src,3.1.3,3
2015-07-16,win,3.1.3,2
2015-07-16,src,3.2.1,170
2015-07-16,osx,2.15.0,1
2015-07-16,src,3.0.2,55
2015-07-16,win,3.1.2,6
2015-07-16,win,2.14.1,61
2015-07-17,src,3.1.3,1
2015-07-17,NA,3.1.2,1
2015-07-17,osx,2.12.0,1
2015-07-17,osx,3.1.3,2
2015-07-17,win,2.15.0,2
2015-07-17,osx,3.0.0,2
2015-07-17,src,2.15.2,2
2015-07-17,src,3.1.2,73
2015-07-17,osx,2.14.2,1
2015-07-17,src,3.1.1,11
2015-07-17,osx,3.0.2,1
2015-07-17,win,3.1.0,1
2015-07-17,osx,3.2.1,205
2015-07-17,src,2.15.3,3
2015-07-17,win,3.2.1,1197
2015-07-17,osx,2.11.0,2
2015-07-17,osx,latest,21
2015-07-17,src,3.1.0,50
2015-07-17,src,2.15.0,1
2015-07-17,osx,2.11.1,1
2015-07-17,win,3.1.2,1
2015-07-17,win,2.15.3,2
2015-07-17,osx,2.10.0,1
2015-07-17,win,2.14.1,60
2015-07-17,win,3.1.1,55
2015-07-17,win,3.2.1patched,5
2015-07-17,src,latest,1
2015-07-17,src,3.2.1,185
2015-07-17,osx,2.15.0,2
2015-07-17,osx,2.13.0,2
2015-07-17,osx,2.14.0,1
2015-07-17,src,3.0.3,1
2015-07-17,src,3.2.0,49
2015-07-17,win,3.1.3,2
2015-07-17,src,3.0.2,62
2015-07-17,win,3.2.0,158
2015-07-17,osx,3.2.0,1
2015-07-17,osx,2.15.1,1
2015-07-17,win,2.7.1,1
2015-07-17,win,devel,1
2015-07-17,osx,3.1.0,2
2015-07-18,osx,3.1.3,3
2015-07-18,src,3.2.1,133
2015-07-18,src,3.1.2,76
2015-07-18,osx,2.12.2,1
